,UserID,MovieID,Number_Watched,Number_Watched_log
13305,9468465,757577,1,1.0
14283,9469143,757577,1,1.0
14315,9469149,757577,4,2.386294361119891
14612,9469222,757577,1,1.0
15033,9469304,757577,2,1.6931471805599454
15157,9469343,757577,1,1.0
15213,9469418,757577,1,1.0
15455,9470931,757577,1,1.0
15699,9471432,757577,1,1.0
15878,9471684,757577,1,1.0
172,9460188,836721,1,1.0
4110,9466223,836721,1,1.0
5161,9466471,836721,2,1.6931471805599454
5264,9466488,836721,1,1.0
5856,9466648,836721,2,1.6931471805599454
6495,9466799,836721,1,1.0
7348,9467035,836721,1,1.0
10191,9467898,836721,1,1.0
10591,9468018,836721,1,1.0
11304,9468274,836721,1,1.0
13004,9468430,836721,10,3.302585092994046
15551,9471250,836721,2,1.6931471805599454
173,9460188,844157,4,2.386294361119891
616,9464279,844157,1,1.0
1621,9465126,844157,1,1.0
2062,9465599,844157,1,1.0
3864,9466181,844157,2,1.6931471805599454
4289,9466239,844157,1,1.0
4369,9466270,844157,1,1.0
4754,9466371,844157,1,1.0
5045,9466428,844157,1,1.0
5871,9466661,844157,1,1.0
6515,9466804,844157,1,1.0
6619,9466846,844157,1,1.0
7039,9466985,844157,1,1.0
7315,9467027,844157,3,2.09861228866811
7413,9467063,844157,1,1.0
7616,9467130,844157,1,1.0
7792,9467162,844157,1,1.0
9697,9467731,844157,1,1.0
9772,9467748,844157,2,1.6931471805599454
10592,9468018,844157,4,2.386294361119891
11383,9468301,844157,5,2.6094379124341005
11671,9468368,844157,1,1.0
11737,9468396,844157,1,1.0
13007,9468430,844157,24,4.178053830347945
14066,9469086,844157,1,1.0
15009,9469301,844157,1,1.0
15283,9469543,844157,1,1.0
15775,9471450,844157,2,1.6931471805599454
16025,9472361,844157,2,1.6931471805599454
174,9460188,866498,1,1.0
2888,9465891,866498,1,1.0
8232,9467288,866498,1,1.0
13012,9468430,866498,4,2.386294361119891
14092,9469091,866498,1,1.0
15511,9471233,866498,1,1.0
175,9460188,883629,1,1.0
734,9464370,883629,1,1.0
4586,9466312,883629,1,1.0
8323,9467304,883629,1,1.0
9825,9467769,883629,1,1.0
13017,9468430,883629,3,2.09861228866811
179,9460188,997280,1,1.0
1846,9465353,997280,1,1.0
6780,9466876,997280,1,1.0
10082,9467866,997280,7,2.9459101490553135
11385,9468301,997280,1,1.0
190,9463925,435613,1,1.0
229,9463950,435613,2,1.6931471805599454
462,9464152,435613,1,1.0
680,9464339,435613,1,1.0
721,9464354,435613,2,1.6931471805599454
770,9464395,435613,1,1.0
808,9464435,435613,1,1.0
1113,9464669,435613,1,1.0
1168,9464734,435613,1,1.0
1176,9464739,435613,1,1.0
1243,9464832,435613,3,2.09861228866811
1423,9464991,435613,5,2.6094379124341005
1499,9465051,435613,1,1.0
1554,9465093,435613,1,1.0
1652,9465130,435613,1,1.0
1743,9465231,435613,1,1.0
1945,9465479,435613,1,1.0
2141,9465676,435613,1,1.0
2511,9465815,435613,1,1.0
2622,9465829,435613,2,1.6931471805599454
2797,9465863,435613,3,2.09861228866811
2867,9465881,435613,1,1.0
3045,9465947,435613,4,2.386294361119891
3290,9466046,435613,7,2.9459101490553135
3391,9466060,435613,3,2.09861228866811
3542,9466103,435613,1,1.0
3706,9466137,435613,1,1.0
3752,9466147,435613,2,1.6931471805599454
3816,9466164,435613,3,2.09861228866811
3926,9466183,435613,2,1.6931471805599454
4088,9466220,435613,1,1.0
4251,9466230,435613,1,1.0
4354,9466266,435613,5,2.6094379124341005
4446,9466297,435613,1,1.0
4472,9466301,435613,1,1.0
4577,9466312,435613,1,1.0
4592,9466316,435613,1,1.0
4612,9466325,435613,2,1.6931471805599454
4878,9466392,435613,10,3.302585092994046
5114,9466467,435613,1,1.0
5198,9466473,435613,3,2.09861228866811
5336,9466507,435613,3,2.09861228866811
5510,9466557,435613,12,3.4849066497880004
5664,9466599,435613,1,1.0
5714,9466617,435613,1,1.0
6010,9466691,435613,6,2.791759469228055
6038,9466692,435613,1,1.0
6070,9466696,435613,1,1.0
6182,9466719,435613,1,1.0
6309,9466746,435613,2,1.6931471805599454
6425,9466787,435613,2,1.6931471805599454
6588,9466843,435613,3,2.09861228866811
6700,9466851,435613,4,2.386294361119891
6916,9466925,435613,1,1.0
7035,9466985,435613,2,1.6931471805599454
7560,9467109,435613,1,1.0
7601,9467119,435613,1,1.0
7661,9467143,435613,1,1.0
8004,9467252,435613,2,1.6931471805599454
8154,9467255,435613,9,3.1972245773362196
8182,9467260,435613,6,2.791759469228055
8228,9467277,435613,2,1.6931471805599454
8397,9467314,435613,2,1.6931471805599454
8517,9467345,435613,1,1.0
8568,9467382,435613,1,1.0
8672,9467397,435613,6,2.791759469228055
8733,9467405,435613,1,1.0
8933,9467474,435613,1,1.0
8964,9467503,435613,2,1.6931471805599454
9438,9467636,435613,3,2.09861228866811
9602,9467679,435613,1,1.0
9730,9467733,435613,3,2.09861228866811
9787,9467753,435613,1,1.0
9861,9467780,435613,3,2.09861228866811
9927,9467819,435613,1,1.0
10124,9467888,435613,1,1.0
10279,9467983,435613,1,1.0
10306,9468009,435613,1,1.0
10566,9468018,435613,6,2.791759469228055
11080,9468212,435613,2,1.6931471805599454
11095,9468214,435613,1,1.0
11111,9468226,435613,1,1.0
11149,9468243,435613,2,1.6931471805599454
11162,9468247,435613,2,1.6931471805599454
11193,9468252,435613,2,1.6931471805599454
11218,9468255,435613,1,1.0
11303,9468274,435613,1,1.0
11315,9468296,435613,1,1.0
11584,9468349,435613,1,1.0
11640,9468360,435613,6,2.791759469228055
11646,9468361,435613,1,1.0
11836,9468422,435613,1,1.0
12862,9468430,435613,181,6.198497031265826
13234,9468452,435613,1,1.0
13303,9468465,435613,1,1.0
13325,9468481,435613,1,1.0
13337,9468553,435613,1,1.0
13475,9468990,435613,1,1.0
13538,9468999,435613,4,2.386294361119891
13593,9469011,435613,1,1.0
13732,9469024,435613,1,1.0
13778,9469027,435613,1,1.0
13896,9469054,435613,1,1.0
13944,9469060,435613,5,2.6094379124341005
13973,9469065,435613,2,1.6931471805599454
13991,9469074,435613,1,1.0
14029,9469081,435613,3,2.09861228866811
14141,9469105,435613,4,2.386294361119891
14165,9469114,435613,1,1.0
14254,9469141,435613,1,1.0
14607,9469222,435613,1,1.0
14761,9469240,435613,2,1.6931471805599454
14797,9469247,435613,1,1.0
14918,9469278,435613,3,2.09861228866811
15079,9469309,435613,1,1.0
15118,9469332,435613,5,2.6094379124341005
15345,9470008,435613,1,1.0
15474,9471137,435613,1,1.0
15508,9471233,435613,1,1.0
15592,9471258,435613,3,2.09861228866811
15747,9471447,435613,2,1.6931471805599454
15871,9471681,435613,1,1.0
15914,9471925,435613,2,1.6931471805599454
15983,9472275,435613,2,1.6931471805599454
16041,9472392,435613,1,1.0
16114,9472929,435613,2,1.6931471805599454
16140,9473154,435613,1,1.0
193,9463939,138996,1,1.0
314,9464035,138996,1,1.0
410,9464101,138996,1,1.0
474,9464174,138996,6,2.791759469228055
532,9464249,138996,2,1.6931471805599454
567,9464252,138996,5,2.6094379124341005
608,9464279,138996,1,1.0
636,9464296,138996,2,1.6931471805599454
719,9464354,138996,3,2.09861228866811
784,9464406,138996,3,2.09861228866811
841,9464475,138996,4,2.386294361119891
858,9464478,138996,1,1.0
949,9464544,138996,2,1.6931471805599454
982,9464566,138996,2,1.6931471805599454
1175,9464739,138996,1,1.0
1190,9464746,138996,3,2.09861228866811
1195,9464753,138996,2,1.6931471805599454
1225,9464831,138996,2,1.6931471805599454
1259,9464876,138996,3,2.09861228866811
1268,9464878,138996,3,2.09861228866811
1285,9464879,138996,1,1.0
1355,9464917,138996,1,1.0
1368,9464922,138996,1,1.0
1419,9464991,138996,1,1.0
1490,9465051,138996,2,1.6931471805599454
1617,9465126,138996,4,2.386294361119891
1864,9465372,138996,2,1.6931471805599454
1868,9465373,138996,3,2.09861228866811
1884,9465393,138996,2,1.6931471805599454
1897,9465416,138996,9,3.1972245773362196
1941,9465479,138996,3,2.09861228866811
2045,9465592,138996,2,1.6931471805599454
2086,9465625,138996,1,1.0
2225,9465768,138996,3,2.09861228866811
2261,9465783,138996,1,1.0
2454,9465809,138996,1,1.0
2507,9465815,138996,4,2.386294361119891
2614,9465829,138996,17,3.833213344056216
2716,9465861,138996,2,1.6931471805599454
2788,9465863,138996,10,3.302585092994046
2862,9465881,138996,1,1.0
2872,9465883,138996,1,1.0
2937,9465921,138996,4,2.386294361119891
3038,9465947,138996,4,2.386294361119891
3155,9466004,138996,1,1.0
3348,9466055,138996,5,2.6094379124341005
3425,9466066,138996,4,2.386294361119891
3454,9466083,138996,1,1.0
3560,9466104,138996,1,1.0
3633,9466114,138996,3,2.09861228866811
3788,9466159,138996,2,1.6931471805599454
3915,9466183,138996,7,2.9459101490553135
4147,9466225,138996,4,2.386294361119891
4162,9466227,138996,1,1.0
4348,9466266,138996,5,2.6094379124341005
4430,9466295,138996,2,1.6931471805599454
4443,9466297,138996,2,1.6931471805599454
4469,9466301,138996,1,1.0
4496,9466309,138996,6,2.791759469228055
4569,9466312,138996,6,2.791759469228055
4737,9466371,138996,4,2.386294361119891
4793,9466386,138996,1,1.0
4872,9466392,138996,4,2.386294361119891
4914,9466409,138996,4,2.386294361119891
5194,9466473,138996,2,1.6931471805599454
5245,9466488,138996,2,1.6931471805599454
5346,9466508,138996,2,1.6931471805599454
5498,9466557,138996,14,3.6390573296152584
5587,9466589,138996,3,2.09861228866811
5610,9466594,138996,5,2.6094379124341005
5646,9466598,138996,1,1.0
5662,9466599,138996,1,1.0
5747,9466622,138996,1,1.0
5903,9466664,138996,5,2.6094379124341005
5940,9466689,138996,1,1.0
5999,9466691,138996,4,2.386294361119891
6065,9466696,138996,1,1.0
6089,9466709,138996,1,1.0
6175,9466719,138996,1,1.0
6370,9466774,138996,1,1.0
6484,9466799,138996,1,1.0
6582,9466843,138996,1,1.0
6692,9466851,138996,6,2.791759469228055
6738,9466867,138996,1,1.0
6856,9466907,138996,1,1.0
6915,9466925,138996,2,1.6931471805599454
6920,9466934,138996,1,1.0
6962,9466954,138996,1,1.0
7031,9466985,138996,1,1.0
7069,9466990,138996,5,2.6094379124341005
7085,9466991,138996,1,1.0
7104,9466992,138996,1,1.0
7145,9467004,138996,1,1.0
7338,9467034,138996,10,3.302585092994046
7367,9467043,138996,2,1.6931471805599454
7517,9467098,138996,1,1.0
7599,9467119,138996,2,1.6931471805599454
7709,9467145,138996,1,1.0
7852,9467188,138996,4,2.386294361119891
7922,9467204,138996,4,2.386294361119891
8000,9467252,138996,12,3.4849066497880004
8137,9467255,138996,15,3.70805020110221
8265,9467303,138996,1,1.0
8315,9467304,138996,8,3.0794415416798357
8387,9467314,138996,12,3.4849066497880004
8515,9467345,138996,2,1.6931471805599454
8535,9467352,138996,1,1.0
8595,9467383,138996,2,1.6931471805599454
8669,9467397,138996,1,1.0
8731,9467405,138996,1,1.0
8757,9467419,138996,2,1.6931471805599454
8931,9467474,138996,1,1.0
8989,9467528,138996,2,1.6931471805599454
9162,9467573,138996,4,2.386294361119891
9307,9467602,138996,1,1.0
9436,9467636,138996,1,1.0
9725,9467733,138996,1,1.0
9920,9467819,138996,3,2.09861228866811
10176,9467898,138996,2,1.6931471805599454
10505,9468018,138996,11,3.3978952727983707
10742,9468057,138996,1,1.0
10814,9468108,138996,2,1.6931471805599454
10838,9468113,138996,1,1.0
10883,9468130,138996,4,2.386294361119891
10952,9468166,138996,1,1.0
11022,9468209,138996,2,1.6931471805599454
11074,9468212,138996,2,1.6931471805599454
11141,9468234,138996,1,1.0
11213,9468255,138996,1,1.0
11275,9468265,138996,1,1.0
11313,9468296,138996,1,1.0
11339,9468299,138996,1,1.0
11435,9468332,138996,1,1.0
11578,9468349,138996,2,1.6931471805599454
11598,9468351,138996,1,1.0
11637,9468360,138996,1,1.0
11722,9468392,138996,2,1.6931471805599454
11809,9468421,138996,1,1.0
12630,9468430,138996,717,7.57507584059962
13191,9468449,138996,1,1.0
13232,9468452,138996,4,2.386294361119891
13251,9468455,138996,1,1.0
13418,9468972,138996,1,1.0
13471,9468990,138996,2,1.6931471805599454
13482,9468992,138996,2,1.6931471805599454
13494,9468993,138996,1,1.0
13620,9469013,138996,6,2.791759469228055
13728,9469024,138996,14,3.6390573296152584
13789,9469029,138996,4,2.386294361119891
13859,9469047,138996,1,1.0
13874,9469048,138996,1,1.0
13938,9469060,138996,4,2.386294361119891
13971,9469065,138996,1,1.0
14015,9469078,138996,1,1.0
14161,9469114,138996,1,1.0
14217,9469132,138996,1,1.0
14251,9469141,138996,1,1.0
14288,9469144,138996,1,1.0
14447,9469196,138996,1,1.0
14456,9469201,138996,1,1.0
14475,9469209,138996,1,1.0
14535,9469213,138996,4,2.386294361119891
14577,9469215,138996,3,2.09861228866811
14605,9469222,138996,5,2.6094379124341005
14794,9469247,138996,1,1.0
14855,9469263,138996,1,1.0
14911,9469278,138996,1,1.0
14947,9469288,138996,1,1.0
14986,9469299,138996,1,1.0
15021,9469303,138996,1,1.0
15150,9469343,138996,7,2.9459101490553135
15166,9469387,138996,1,1.0
15208,9469418,138996,2,1.6931471805599454
15227,9469421,138996,2,1.6931471805599454
15344,9470008,138996,1,1.0
15353,9470061,138996,1,1.0
15692,9471432,138996,3,2.09861228866811
15706,9471433,138996,3,2.09861228866811
15729,9471438,138996,1,1.0
15744,9471447,138996,1,1.0
15818,9471578,138996,1,1.0
15868,9471681,138996,1,1.0
15977,9472266,138996,1,1.0
16224,9473754,138996,1,1.0
16232,9473789,138996,2,1.6931471805599454
16263,9473808,138996,1,1.0
16288,9473821,138996,1,1.0
16294,9473843,138996,1,1.0
16315,9473944,138996,1,1.0
16368,9473981,138996,1,1.0
16396,9474055,138996,1,1.0
16433,9474301,138996,1,1.0
194,9463950,237,1,1.0
231,9463953,237,2,1.6931471805599454
922,9464544,237,1,1.0
1435,9465024,237,1,1.0
1923,9465479,237,1,1.0
2176,9465762,237,3,2.09861228866811
3075,9465984,237,1,1.0
5162,9466473,237,1,1.0
5208,9466488,237,1,1.0
5434,9466557,237,3,2.09861228866811
6091,9466710,237,2,1.6931471805599454
7112,9467000,237,1,1.0
7247,9467020,237,1,1.0
7629,9467143,237,1,1.0
8020,9467255,237,2,1.6931471805599454
8998,9467532,237,2,1.6931471805599454
9515,9467664,237,1,1.0
9657,9467702,237,1,1.0
9895,9467819,237,1,1.0
11463,9468337,237,1,1.0
11968,9468430,237,26,4.258096538021482
13601,9469013,237,2,1.6931471805599454
16098,9472859,237,1,1.0
196,9463950,58518,2,1.6931471805599454
1363,9464922,58518,1,1.0
4176,9466230,58518,1,1.0
5411,9466549,58518,1,1.0
6786,9466877,58518,1,1.0
7585,9467114,58518,1,1.0
7589,9467117,58518,1,1.0
8030,9467255,58518,1,1.0
9003,9467532,58518,1,1.0
10130,9467898,58518,1,1.0
12013,9468430,58518,5,2.6094379124341005
15794,9471501,58518,1,1.0
198,9463950,84463,1,1.0
233,9463953,84463,1,1.0
479,9464189,84463,1,1.0
3265,9466046,84463,1,1.0
3665,9466127,84463,2,1.6931471805599454
3874,9466183,84463,1,1.0
6277,9466746,84463,1,1.0
6713,9466863,84463,1,1.0
12030,9468430,84463,3,2.09861228866811
13594,9469012,84463,1,1.0
14443,9469196,84463,4,2.386294361119891
203,9463950,108978,1,1.0
267,9463965,108978,1,1.0
378,9464080,108978,1,1.0
439,9464152,108978,1,1.0
830,9464475,108978,1,1.0
986,9464568,108978,2,1.6931471805599454
1124,9464683,108978,1,1.0
1218,9464831,108978,3,2.09861228866811
1298,9464882,108978,1,1.0
1668,9465169,108978,1,1.0
1785,9465280,108978,1,1.0
1824,9465325,108978,2,1.6931471805599454
1848,9465365,108978,1,1.0
1878,9465393,108978,2,1.6931471805599454
2484,9465815,108978,1,1.0
2647,9465833,108978,1,1.0
3371,9466060,108978,1,1.0
4196,9466230,108978,4,2.386294361119891
4642,9466347,108978,1,1.0
5319,9466507,108978,1,1.0
5352,9466513,108978,1,1.0
5425,9466551,108978,1,1.0
5453,9466557,108978,1,1.0
5616,9466595,108978,1,1.0
5788,9466636,108978,1,1.0
5808,9466640,108978,1,1.0
5826,9466644,108978,3,2.09861228866811
5927,9466684,108978,1,1.0
6026,9466692,108978,1,1.0
6049,9466696,108978,2,1.6931471805599454
6138,9466719,108978,2,1.6931471805599454
6190,9466721,108978,1,1.0
6284,9466746,108978,1,1.0
6393,9466787,108978,1,1.0
6553,9466843,108978,1,1.0
7438,9467073,108978,1,1.0
7485,9467092,108978,1,1.0
7669,9467145,108978,1,1.0
7835,9467188,108978,1,1.0
8048,9467255,108978,3,2.09861228866811
8284,9467304,108978,2,1.6931471805599454
8576,9467383,108978,1,1.0
8914,9467474,108978,1,1.0
8969,9467519,108978,1,1.0
8973,9467521,108978,1,1.0
9047,9467534,108978,1,1.0
9079,9467543,108978,2,1.6931471805599454
9221,9467588,108978,5,2.6094379124341005
9396,9467630,108978,5,2.6094379124341005
9889,9467806,108978,1,1.0
10211,9467909,108978,1,1.0
10217,9467910,108978,2,1.6931471805599454
10357,9468018,108978,2,1.6931471805599454
10622,9468022,108978,3,2.09861228866811
10640,9468037,108978,1,1.0
10713,9468057,108978,1,1.0
10854,9468128,108978,1,1.0
10960,9468173,108978,1,1.0
11032,9468210,108978,2,1.6931471805599454
11255,9468265,108978,1,1.0
11865,9468425,108978,10,3.302585092994046
12104,9468430,108978,125,5.8283137373023015
13157,9468449,108978,1,1.0
13277,9468465,108978,1,1.0
13384,9468961,108978,1,1.0
13509,9468999,108978,1,1.0
13580,9469011,108978,1,1.0
13675,9469022,108978,1,1.0
14074,9469091,108978,1,1.0
14337,9469151,108978,1,1.0
14548,9469214,108978,1,1.0
15906,9471925,108978,1,1.0
16452,9474500,108978,1,1.0
205,9463950,109005,2,1.6931471805599454
2635,9465831,109005,1,1.0
4199,9466230,109005,2,1.6931471805599454
4777,9466386,109005,1,1.0
5712,9466617,109005,5,2.6094379124341005
5883,9466664,109005,1,1.0
9629,9467695,109005,1,1.0
12121,9468430,109005,20,3.995732273553991
13511,9468999,109005,2,1.6931471805599454
13559,9469009,109005,1,1.0
14207,9469132,109005,1,1.0
14894,9469278,109005,1,1.0
207,9463950,109077,1,1.0
516,9464249,109077,2,1.6931471805599454
624,9464295,109077,2,1.6931471805599454
693,9464342,109077,1,1.0
1056,9464617,109077,1,1.0
1106,9464669,109077,1,1.0
1220,9464831,109077,1,1.0
1374,9464955,109077,1,1.0
1474,9465051,109077,1,1.0
1549,9465093,109077,1,1.0
1635,9465130,109077,1,1.0
1815,9465320,109077,1,1.0
1999,9465577,109077,2,1.6931471805599454
3014,9465947,109077,2,1.6931471805599454
3165,9466007,109077,1,1.0
3192,9466019,109077,2,1.6931471805599454
3316,9466055,109077,1,1.0
3786,9466159,109077,1,1.0
3808,9466164,109077,1,1.0
3848,9466180,109077,4,2.386294361119891
3888,9466183,109077,1,1.0
4324,9466266,109077,1,1.0
4458,9466301,109077,1,1.0
4528,9466312,109077,1,1.0
4650,9466348,109077,1,1.0
4669,9466355,109077,4,2.386294361119891
4836,9466392,109077,1,1.0
4986,9466428,109077,1,1.0
5598,9466594,109077,1,1.0
5962,9466691,109077,1,1.0
6028,9466692,109077,1,1.0
6145,9466719,109077,1,1.0
6330,9466753,109077,1,1.0
6813,9466881,109077,1,1.0
6852,9466907,109077,1,1.0
7586,9467114,109077,1,1.0
7605,9467130,109077,1,1.0
7675,9467145,109077,1,1.0
7988,9467252,109077,1,1.0
8062,9467255,109077,3,2.09861228866811
8499,9467345,109077,1,1.0
8737,9467418,109077,1,1.0
9143,9467563,109077,1,1.0
9833,9467774,109077,1,1.0
10377,9468018,109077,2,1.6931471805599454
11173,9468252,109077,1,1.0
11479,9468337,109077,2,1.6931471805599454
12158,9468430,109077,197,6.2832037287379885
13286,9468465,109077,1,1.0
13710,9469024,109077,1,1.0
14209,9469132,109077,1,1.0
14513,9469213,109077,2,1.6931471805599454
14744,9469240,109077,1,1.0
15516,9471234,109077,1,1.0
15859,9471681,109077,2,1.6931471805599454
211,9463950,109169,1,1.0
400,9464101,109169,1,1.0
695,9464342,109169,2,1.6931471805599454
711,9464354,109169,1,1.0
2034,9465587,109169,5,2.6094379124341005
2529,9465826,109169,3,2.09861228866811
2754,9465863,109169,1,1.0
2849,9465881,109169,2,1.6931471805599454
3059,9465971,109169,1,1.0
3140,9466004,109169,2,1.6931471805599454
3436,9466068,109169,1,1.0
3991,9466209,109169,1,1.0
4129,9466225,109169,1,1.0
4158,9466227,109169,1,1.0
4306,9466252,109169,1,1.0
4437,9466297,109169,3,2.09861228866811
4601,9466325,109169,1,1.0
4635,9466341,109169,1,1.0
5086,9466449,109169,1,1.0
5172,9466473,109169,1,1.0
5220,9466488,109169,2,1.6931471805599454
5827,9466644,109169,1,1.0
6149,9466719,109169,5,2.6094379124341005
6290,9466746,109169,1,1.0
6401,9466787,109169,1,1.0
7057,9466990,109169,1,1.0
7140,9467004,109169,1,1.0
7210,9467014,109169,2,1.6931471805599454
7361,9467043,109169,1,1.0
7447,9467073,109169,2,1.6931471805599454
8076,9467255,109169,2,1.6931471805599454
8199,9467273,109169,1,1.0
8868,9467458,109169,1,1.0
9086,9467543,109169,4,2.386294361119891
9239,9467588,109169,2,1.6931471805599454
9376,9467625,109169,2,1.6931471805599454
9444,9467641,109169,1,1.0
9634,9467695,109169,1,1.0
9798,9467759,109169,1,1.0
10148,9467898,109169,1,1.0
10299,9468009,109169,1,1.0
10975,9468189,109169,1,1.0
11038,9468210,109169,1,1.0
11400,9468317,109169,1,1.0
11513,9468344,109169,1,1.0
11708,9468378,109169,1,1.0
11883,9468425,109169,10,3.302585092994046
12207,9468430,109169,125,5.8283137373023015
13480,9468992,109169,1,1.0
13658,9469021,109169,1,1.0
13681,9469022,109169,1,1.0
13757,9469027,109169,1,1.0
13920,9469060,109169,2,1.6931471805599454
14078,9469091,109169,1,1.0
14198,9469129,109169,1,1.0
14344,9469151,109169,1,1.0
14399,9469167,109169,1,1.0
14936,9469287,109169,4,2.386294361119891
14959,9469295,109169,1,1.0
15135,9469343,109169,1,1.0
15291,9469544,109169,2,1.6931471805599454
15644,9471376,109169,1,1.0
15851,9471668,109169,2,1.6931471805599454
15907,9471925,109169,1,1.0
214,9463950,109204,1,1.0
443,9464152,109204,1,1.0
1306,9464882,109204,1,1.0
1881,9465393,109204,1,1.0
2075,9465625,109204,1,1.0
2094,9465644,109204,2,1.6931471805599454
2852,9465881,109204,1,1.0
3737,9466147,109204,2,1.6931471805599454
4215,9466230,109204,4,2.386294361119891
4785,9466386,109204,2,1.6931471805599454
5061,9466435,109204,1,1.0
5721,9466619,109204,1,1.0
5741,9466622,109204,2,1.6931471805599454
5970,9466691,109204,1,1.0
6152,9466719,109204,2,1.6931471805599454
6293,9466746,109204,1,1.0
6470,9466799,109204,2,1.6931471805599454
6800,9466877,109204,1,1.0
7306,9467027,109204,1,1.0
7450,9467073,109204,2,1.6931471805599454
7751,9467156,109204,1,1.0
8083,9467255,109204,3,2.09861228866811
8298,9467304,109204,2,1.6931471805599454
8747,9467419,109204,1,1.0
11136,9468234,109204,1,1.0
11485,9468337,109204,1,1.0
11628,9468360,109204,3,2.09861228866811
11662,9468366,109204,1,1.0
11887,9468425,109204,5,2.6094379124341005
12226,9468430,109204,37,4.610917912644224
14556,9469214,109204,1,1.0
216,9463950,109308,1,1.0
654,9464317,109308,1,1.0
3438,9466068,109308,1,1.0
5529,9466565,109308,1,1.0
8092,9467255,109308,1,1.0
8248,9467298,109308,1,1.0
8984,9467528,109308,1,1.0
9583,9467677,109308,1,1.0
9714,9467733,109308,1,1.0
10203,9467902,109308,1,1.0
10747,9468058,109308,1,1.0
12282,9468430,109308,19,3.9444389791664403
13639,9469016,109308,1,1.0
217,9463950,109366,2,1.6931471805599454
248,9463960,109366,3,2.09861228866811
286,9463986,109366,3,2.09861228866811
357,9464066,109366,5,2.6094379124341005
404,9464101,109366,1,1.0
493,9464211,109366,2,1.6931471805599454
602,9464279,109366,1,1.0
707,9464350,109366,1,1.0
763,9464395,109366,2,1.6931471805599454
880,9464505,109366,1,1.0
980,9464566,109366,2,1.6931471805599454
1040,9464615,109366,1,1.0
1238,9464832,109366,1,1.0
1354,9464917,109366,2,1.6931471805599454
1366,9464922,109366,2,1.6931471805599454
1480,9465051,109366,3,2.09861228866811
1661,9465138,109366,1,1.0
1676,9465175,109366,3,2.09861228866811
1716,9465181,109366,1,1.0
1742,9465231,109366,1,1.0
1775,9465264,109366,1,1.0
1894,9465416,109366,1,1.0
1934,9465479,109366,1,1.0
2076,9465625,109366,2,1.6931471805599454
2135,9465676,109366,2,1.6931471805599454
2191,9465762,109366,1,1.0
2239,9465782,109366,4,2.386294361119891
2303,9465793,109366,4,2.386294361119891
2450,9465809,109366,1,1.0
2499,9465815,109366,1,1.0
2516,9465816,109366,2,1.6931471805599454
2598,9465829,109366,3,2.09861228866811
2709,9465861,109366,2,1.6931471805599454
2765,9465863,109366,1,1.0
2853,9465881,109366,1,1.0
2972,9465928,109366,1,1.0
3330,9466055,109366,1,1.0
3380,9466060,109366,1,1.0
3671,9466127,109366,1,1.0
3738,9466147,109366,2,1.6931471805599454
4077,9466220,109366,1,1.0
4097,9466223,109366,2,1.6931471805599454
4135,9466225,109366,4,2.386294361119891
4336,9466266,109366,2,1.6931471805599454
4426,9466295,109366,1,1.0
4605,9466325,109366,2,1.6931471805599454
4653,9466348,109366,5,2.6094379124341005
4786,9466386,109366,2,1.6931471805599454
4853,9466392,109366,1,1.0
4912,9466409,109366,1,1.0
4941,9466414,109366,1,1.0
5178,9466473,109366,2,1.6931471805599454
5477,9466557,109366,9,3.1972245773362196
5531,9466565,109366,1,1.0
5581,9466589,109366,1,1.0
5704,9466610,109366,1,1.0
5892,9466664,109366,2,1.6931471805599454
5977,9466691,109366,2,1.6931471805599454
6057,9466696,109366,10,3.302585092994046
6085,9466709,109366,1,1.0
6107,9466710,109366,2,1.6931471805599454
6159,9466719,109366,3,2.09861228866811
6295,9466746,109366,2,1.6931471805599454
6410,9466787,109366,1,1.0
6473,9466799,109366,1,1.0
6528,9466835,109366,1,1.0
6671,9466851,109366,1,1.0
6735,9466867,109366,2,1.6931471805599454
6765,9466876,109366,1,1.0
6866,9466913,109366,1,1.0
6910,9466925,109366,1,1.0
6918,9466934,109366,1,1.0
7097,9466992,109366,1,1.0
7364,9467043,109366,1,1.0
7491,9467092,109366,1,1.0
7684,9467145,109366,1,1.0
7798,9467166,109366,1,1.0
7844,9467188,109366,1,1.0
7903,9467203,109366,3,2.09861228866811
7962,9467243,109366,1,1.0
7993,9467252,109366,1,1.0
8094,9467255,109366,55,5.007333185232471
8176,9467260,109366,1,1.0
8220,9467277,109366,1,1.0
8475,9467335,109366,3,2.09861228866811
8587,9467383,109366,2,1.6931471805599454
8727,9467405,109366,2,1.6931471805599454
8753,9467419,109366,2,1.6931471805599454
8778,9467426,109366,1,1.0
8825,9467442,109366,1,1.0
8849,9467453,109366,1,1.0
9029,9467532,109366,3,2.09861228866811
9158,9467573,109366,1,1.0
9247,9467588,109366,2,1.6931471805599454
9407,9467631,109366,1,1.0
9430,9467636,109366,1,1.0
9616,9467690,109366,1,1.0
9784,9467753,109366,1,1.0
9908,9467819,109366,3,2.09861228866811
10770,9468073,109366,1,1.0
10785,9468095,109366,2,1.6931471805599454
10909,9468139,109366,1,1.0
11125,9468228,109366,5,2.6094379124341005
11177,9468252,109366,1,1.0
11223,9468256,109366,1,1.0
11488,9468337,109366,4,2.386294361119891
11569,9468349,109366,4,2.386294361119891
11595,9468351,109366,1,1.0
11693,9468370,109366,1,1.0
11791,9468421,109366,3,2.09861228866811
12302,9468430,109366,78,5.356708826689592
